"","cancertype","variable",".y.","group1","group2","p","p.adj","p.format","p.signif","method","ESig3","ESig4","direction","mean_diff","logP_direction","significant"
"589","HNSC","C10orf54","value","ESig4","ESig3",0.0311188806150442,0.093,"0.03112","*","Wilcoxon",10.8369892473118,10.5505747126437,"""sig3""^""HI""",0.28641453466815,-1.03151705144606,0
"590","HNSC","CCL5","value","ESig4","ESig3",0.0175722614917259,0.063,"0.01757","*","Wilcoxon",10.2434408602151,9.49528735632184,"""sig3""^""HI""",0.748153503893215,-1.20065945054642,0
"591","HNSC","CD274","value","ESig4","ESig3",0.0269146293550428,0.083,"0.02691","*","Wilcoxon",6.52279569892473,6.04850574712644,"""sig3""^""HI""",0.474289951798294,-1.08092190762393,0
"592","HNSC","CD276","value","ESig4","ESig3",0.347762443291689,0.51,"0.34776","ns","Wilcoxon",11.6478494623656,11.5418390804598,"""sig3""^""HI""",0.106010381905822,-0.292429823902064,0
"593","HNSC","CD27","value","ESig4","ESig3",0.00171303259253413,0.015,"0.00171","**","Wilcoxon",7.32161290322581,6.45551724137931,"""sig3""^""HI""",0.866095661846495,-1.82390874094432,1
"594","HNSC","CD28","value","ESig4","ESig3",0.00553999130134169,0.029,"0.00554","**","Wilcoxon",5.73451612903226,5.09655172413793,"""sig3""^""HI""",0.637964404894327,-1.53760200210104,1
"595","HNSC","CD40","value","ESig4","ESig3",0.119751057012568,0.25,"0.11975","ns","Wilcoxon",9.05763440860215,8.72229885057471,"""sig3""^""HI""",0.335335558027438,-0.602059991327962,0
"596","HNSC","CD40LG","value","ESig4","ESig3",0.000275204216456024,0.0061,"0.00028","***","Wilcoxon",3.19462365591398,2.31528735632184,"""sig3""^""HI""",0.879336299592139,-2.21467016498923,1
"597","HNSC","CD70","value","ESig4","ESig3",0.378727031132129,0.54,"0.37873","ns","Wilcoxon",5.23075268817204,4.90011494252874,"""sig3""^""HI""",0.330637745643307,-0.267606240177031,0
"598","HNSC","CD80","value","ESig4","ESig3",0.0149662233544479,0.056,"0.01497","*","Wilcoxon",5.10903225806452,4.64896551724138,"""sig3""^""HI""",0.460066740823137,-1.2518119729938,0
"599","HNSC","CTLA4","value","ESig4","ESig3",0.0227745050106501,0.073,"0.02277","*","Wilcoxon",6.50763440860215,5.91195402298851,"""sig3""^""HI""",0.595680385613645,-1.13667713987954,0
"600","HNSC","CX3CL1","value","ESig4","ESig3",0.286934835830345,0.47,"0.28693","ns","Wilcoxon",9.7994623655914,9.50057471264368,"""sig3""^""HI""",0.29888765294772,-0.327902142064283,0
"601","HNSC","CXCL10","value","ESig4","ESig3",0.0531550984566224,0.13,"0.05316","ns","Wilcoxon",10.1884946236559,9.27356321839081,"""sig3""^""HI""",0.91493140526511,-0.886056647693163,0
"602","HNSC","CXCL9","value","ESig4","ESig3",0.00150794512033248,0.015,"0.00151","**","Wilcoxon",10.4722580645161,9.23770114942529,"""sig3""^""HI""",1.23455691509084,-1.82390874094432,1
"603","HNSC","EDNRB","value","ESig4","ESig3",0.00823771874398336,0.037,"0.00824","**","Wilcoxon",6.49989247311828,5.97379310344828,"""sig3""^""HI""",0.526099369670003,-1.43179827593301,1
"604","HNSC","ENTPD1","value","ESig4","ESig3",0.00038562306454235,0.0064,"0.00039","***","Wilcoxon",9.93376344086021,9.58563218390805,"""sig3""^""HI""",0.348131256952168,-2.19382002601611,1
"605","HNSC","GZMA","value","ESig4","ESig3",0.214635989126599,0.38,"0.21464","ns","Wilcoxon",7.15344086021505,6.6735632183908,"""sig3""^""HI""",0.479877641824249,-0.42021640338319,0
"606","HNSC","HAVCR2","value","ESig4","ESig3",0.00230960649107382,0.018,"0.00231","**","Wilcoxon",8.0758064516129,7.43310344827586,"""sig3""^""HI""",0.642703003337042,-1.74472749489669,1
"607","HNSC","HLA.A","value","ESig4","ESig3",0.0322565083045572,0.093,"0.03226","*","Wilcoxon",15.3481720430108,14.9809195402299,"""sig3""^""HI""",0.367252502780866,-1.03151705144606,0
"608","HNSC","HLA.B","value","ESig4","ESig3",0.00500333878653853,0.028,"0.00500","**","Wilcoxon",15.8461290322581,15.282183908046,"""sig3""^""HI""",0.563945124212086,-1.55284196865778,1
"609","HNSC","HLA.C","value","ESig4","ESig3",0.00676822441800258,0.033,"0.00677","**","Wilcoxon",15.0832258064516,14.616091954023,"""sig3""^""HI""",0.467133852428624,-1.48148606012211,1
"610","HNSC","HLA.DPA1","value","ESig4","ESig3",0.0202575727645115,0.067,"0.02026","*","Wilcoxon",12.030752688172,11.3772413793103,"""sig3""^""HI""",0.653511308861699,-1.17392519729917,0
"611","HNSC","HLA.DPB1","value","ESig4","ESig3",0.0104497512051133,0.044,"0.01045","*","Wilcoxon",11.5963440860215,10.9191954022989,"""sig3""^""HI""",0.677148683722654,-1.35654732351381,1
"612","HNSC","HLA.DQA1","value","ESig4","ESig3",0.0379525177681169,0.1,"0.03795","*","Wilcoxon",10.3837634408602,9.7832183908046,"""sig3""^""HI""",0.600545050055617,-1,0
"613","HNSC","HLA.DQA2","value","ESig4","ESig3",0.000814631022133937,0.0098,"0.00081","***","Wilcoxon",8.55763440860215,7.68287356321839,"""sig3""^""HI""",0.874760845383761,-2.00877392430751,1
"614","HNSC","HLA.DQB1","value","ESig4","ESig3",0.0348824589408688,0.098,"0.03488","*","Wilcoxon",10.8197849462366,10.2662068965517,"""sig3""^""HI""",0.553578049684836,-1.00877392430751,0
"615","HNSC","HLA.DQB2","value","ESig4","ESig3",0.00292368131275279,0.019,"0.00292","**","Wilcoxon",8.14870967741935,7.21275862068966,"""sig3""^""HI""",0.935951056729699,-1.72124639904717,1
"616","HNSC","HLA.DRA","value","ESig4","ESig3",0.0189094824571913,0.064,"0.01891","*","Wilcoxon",13.5186021505376,12.8489655172414,"""sig3""^""HI""",0.669636633296255,-1.19382002601611,0
"617","HNSC","HLA.DRB1","value","ESig4","ESig3",0.0392980622727877,0.11,"0.03930","*","Wilcoxon",12.3225806451613,11.7072413793103,"""sig3""^""HI""",0.615339265850945,-0.958607314841775,0
"618","HNSC","HLA.DRB5","value","ESig4","ESig3",0.117055051695669,0.25,"0.11706","ns","Wilcoxon",10.4640860215054,9.94011494252874,"""sig3""^""HI""",0.523971078976642,-0.602059991327962,0
"619","HNSC","HMGB1","value","ESig4","ESig3",0.456694160886671,0.62,"0.45669","ns","Wilcoxon",12.1682795698925,12.2310344827586,"""sig4""^""HI""",-0.0627549128661471,0.207608310501746,0
"620","HNSC","ICAM1","value","ESig4","ESig3",0.0184774907041102,0.064,"0.01848","*","Wilcoxon",11.340752688172,10.9120689655172,"""sig3""^""HI""",0.428683722654801,-1.19382002601611,0
"621","HNSC","ICOS","value","ESig4","ESig3",0.00841290527230509,0.037,"0.00841","**","Wilcoxon",6.24655913978495,5.61701149425287,"""sig3""^""HI""",0.629547645532072,-1.43179827593301,1
"622","HNSC","ICOSLG","value","ESig4","ESig3",0.573770393785503,0.69,"0.57377","ns","Wilcoxon",8.07021505376344,8.05241379310345,"""sig3""^""HI""",0.0178012606599918,-0.161150909262745,0
"623","HNSC","IDO1","value","ESig4","ESig3",0.169877619850146,0.32,"0.16988","ns","Wilcoxon",8.54623655913979,7.95931034482759,"""sig3""^""HI""",0.586926214312199,-0.494850021680094,0
"624","HNSC","IFNA1","value","ESig4","ESig3",0.140228109755764,0.29,"0.14023","ns","Wilcoxon",0.493333333333333,0.409885057471264,"""sig3""^""HI""",0.083448275862069,-0.537602002101044,0
"625","HNSC","IFNA2","value","ESig4","ESig3",0.529140691236948,0.68,"0.52914","ns","Wilcoxon",0.028494623655914,0.0185057471264368,"""sig3""^""HI""",0.0099888765294772,-0.167491087293764,0
"626","HNSC","IFNG","value","ESig4","ESig3",0.316991672202712,0.49,"0.31699","ns","Wilcoxon",3.2541935483871,2.9832183908046,"""sig3""^""HI""",0.270975157582499,-0.309803919971486,0
"627","HNSC","IL10","value","ESig4","ESig3",0.00820293764636173,0.037,"0.00820","**","Wilcoxon",4.06698924731183,3.57770114942529,"""sig3""^""HI""",0.489288097886541,-1.43179827593301,1
"628","HNSC","IL12A","value","ESig4","ESig3",0.574748850196662,0.69,"0.57475","ns","Wilcoxon",2.55806451612903,2.44091954022988,"""sig3""^""HI""",0.117144975899147,-0.161150909262745,0
"629","HNSC","IL13","value","ESig4","ESig3",0.153498549182692,0.31,"0.15350","ns","Wilcoxon",0.806236559139785,0.552068965517241,"""sig3""^""HI""",0.254167593622544,-0.508638306165727,0
"630","HNSC","IL1A","value","ESig4","ESig3",0.307489772186981,0.48,"0.30749","ns","Wilcoxon",8.98225806451613,8.62816091954023,"""sig3""^""HI""",0.354097144975899,-0.318758762624413,0
"631","HNSC","IL1B","value","ESig4","ESig3",0.777972584484708,0.82,"0.77797","ns","Wilcoxon",9.04333333333333,8.85195402298851,"""sig3""^""HI""",0.191379310344827,-0.0861861476162833,0
"632","HNSC","IL2","value","ESig4","ESig3",0.0317476286553625,0.093,"0.03175","*","Wilcoxon",0.40247311827957,0.233793103448276,"""sig3""^""HI""",0.168680014831294,-1.03151705144606,0
"633","HNSC","IL2RA","value","ESig4","ESig3",0.00268696746818544,0.019,"0.00269","**","Wilcoxon",6.76634408602151,6.10942528735632,"""sig3""^""HI""",0.656918798665184,-1.72124639904717,1
"634","HNSC","IL4","value","ESig4","ESig3",0.581192777060539,0.69,"0.58119","ns","Wilcoxon",0.0643010752688172,0.0296551724137931,"""sig3""^""HI""",0.0346459028550241,-0.161150909262745,0
"635","HNSC","ITGB2","value","ESig4","ESig3",0.0540379694037038,0.13,"0.05404","ns","Wilcoxon",10.4924731182796,9.97977011494253,"""sig3""^""HI""",0.512703003337041,-0.886056647693163,0
"636","HNSC","KIR2DL1","value","ESig4","ESig3",0.671145367802396,0.74,"0.67115","ns","Wilcoxon",0.697634408602151,0.858505747126437,"""sig4""^""HI""",-0.160871338524286,0.130768280269024,0
"637","HNSC","KIR2DL3","value","ESig4","ESig3",0.508792638693771,0.66,"0.50879","ns","Wilcoxon",1.15591397849462,1.03885057471264,"""sig3""^""HI""",0.11706340378198,-0.180456064458131,0
"638","HNSC","LAG3","value","ESig4","ESig3",0.195707070970079,0.35,"0.19571","ns","Wilcoxon",7.22086021505376,6.8067816091954,"""sig3""^""HI""",0.414078605858361,-0.455931955649724,0
"639","HNSC","MICA","value","ESig4","ESig3",0.317071106240324,0.49,"0.31707","ns","Wilcoxon",8.16075268817204,8.25816091954023,"""sig4""^""HI""",-0.0974082313681883,0.309803919971486,0
"640","HNSC","MICB","value","ESig4","ESig3",0.964609411852914,0.96,"0.96461","ns","Wilcoxon",7.36731182795699,7.29275862068966,"""sig3""^""HI""",0.0745532072673338,-0.0177287669604316,0
"641","HNSC","PDCD1","value","ESig4","ESig3",0.0495610870328916,0.13,"0.04956","*","Wilcoxon",5.7563440860215,5.11586206896552,"""sig3""^""HI""",0.640482017055987,-0.886056647693163,0
"642","HNSC","PDCD1LG2","value","ESig4","ESig3",0.00163913871157904,0.015,"0.00164","**","Wilcoxon",6.93516129032258,6.3051724137931,"""sig3""^""HI""",0.629988876529477,-1.82390874094432,1
"643","HNSC","PRF1","value","ESig4","ESig3",0.259376625243533,0.43,"0.25938","ns","Wilcoxon",7.93655913978495,7.53954022988506,"""sig3""^""HI""",0.397018909899889,-0.366531544420413,0
"644","HNSC","SELP","value","ESig4","ESig3",0.000381668612819766,0.0064,"0.00038","***","Wilcoxon",6.16989247311828,4.99712643678161,"""sig3""^""HI""",1.17276603633667,-2.19382002601611,1
"645","HNSC","SLAMF7","value","ESig4","ESig3",0.00266217772030523,0.019,"0.00266","**","Wilcoxon",8.83247311827957,8.14034482758621,"""sig3""^""HI""",0.692128290693363,-1.72124639904717,1
"646","HNSC","TGFB1","value","ESig4","ESig3",0.461039695542521,0.62,"0.46104","ns","Wilcoxon",11.6145161290323,11.5005747126437,"""sig3""^""HI""",0.113941416388581,-0.207608310501746,0
"647","HNSC","TIGIT","value","ESig4","ESig3",0.024815362514277,0.078,"0.02482","*","Wilcoxon",6.72236559139785,6.07758620689655,"""sig3""^""HI""",0.644779384501298,-1.10790539730952,0
"648","HNSC","TLR4","value","ESig4","ESig3",0.000178886906034487,0.0047,"0.00018","***","Wilcoxon",7.48677419354839,6.7067816091954,"""sig3""^""HI""",0.779992584352985,-2.32790214206428,1
"649","HNSC","TNF","value","ESig4","ESig3",0.3679663502219,0.53,"0.36797","ns","Wilcoxon",6.09935483870968,5.79597701149425,"""sig3""^""HI""",0.303377827215424,-0.275724130399211,0
"650","HNSC","TNFRSF14","value","ESig4","ESig3",0.0759291896149939,0.18,"0.07593","ns","Wilcoxon",9.42870967741936,9.11701149425287,"""sig3""^""HI""",0.311698183166483,-0.744727494896694,0
"651","HNSC","TNFRSF18","value","ESig4","ESig3",0.168102280544873,0.32,"0.16810","ns","Wilcoxon",8.04139784946237,8.28689655172414,"""sig4""^""HI""",-0.245498702261772,0.494850021680094,0
"652","HNSC","TNFRSF4","value","ESig4","ESig3",0.643858196174077,0.72,"0.64386","ns","Wilcoxon",6.45720430107527,6.31885057471264,"""sig3""^""HI""",0.138353726362625,-0.142667503568732,0
"653","HNSC","TNFRSF9","value","ESig4","ESig3",0.0169027884112451,0.062,"0.01690","*","Wilcoxon",5.19354838709677,4.64931034482759,"""sig3""^""HI""",0.544238042269188,-1.20760831050175,0
"654","HNSC","TNFSF4","value","ESig4","ESig3",0.333270902854182,0.5,"0.33327","ns","Wilcoxon",6.18,5.85655172413793,"""sig3""^""HI""",0.323448275862068,-0.301029995663981,0
"655","HNSC","TNFSF9","value","ESig4","ESig3",0.849024667285726,0.88,"0.84902","ns","Wilcoxon",7.10204301075269,7.01494252873563,"""sig3""^""HI""",0.0871004820170551,-0.0555173278498314,0
"656","HNSC","VEGFA","value","ESig4","ESig3",0.000515826290573217,0.0073,"0.00052","***","Wilcoxon",11.0032258064516,11.4955172413793,"""sig4""^""HI""",-0.492291434927697,2.13667713987954,1
"657","HNSC","VEGFB","value","ESig4","ESig3",0.603359771029752,0.7,"0.60336","ns","Wilcoxon",10.2441935483871,10.3234482758621,"""sig4""^""HI""",-0.0792547274749715,0.154901959985743,0
"658","HNSC","VTCN1","value","ESig4","ESig3",0.400809325738515,0.56,"0.40081","ns","Wilcoxon",4.32967741935484,4.64103448275862,"""sig4""^""HI""",-0.311357063403782,0.2518119729938,0
"659","KIRC","SBS1","value","ESig4","ESig3",0.731032233233015,0.83,"0.73103","ns","Wilcoxon",4.58227848101266,5.52380952380952,"""sig4""^""HI""",-0.941531042796865,0.0809219076239261,0
"660","KIRC","SBS2","value","ESig4","ESig3",0.530302714574818,0.65,"0.53030","ns","Wilcoxon",0.10126582278481,0.0476190476190476,"""sig3""^""HI""",0.0536467751657625,-0.187086643357144,0
"661","KIRC","SBS15","value","ESig4","ESig3",0.0160648750324001,0.075,"0.01606","*","Wilcoxon",0,0.583333333333333,"""sig4""^""HI""",-0.583333333333333,1.1249387366083,0
"662","KIRC","SBS20","value","ESig4","ESig3",0.0734620359427721,0.19,"0.07346","ns","Wilcoxon",0.430379746835443,0,"""sig3""^""HI""",0.430379746835443,-0.721246399047171,0
"663","KIRC","SBS21","value","ESig4","ESig3",0.338312019586192,0.48,"0.33831","ns","Wilcoxon",0,0.0952380952380952,"""sig4""^""HI""",-0.0952380952380952,0.318758762624413,0
"664","KIRC","SBS26","value","ESig4","ESig3",0.171626049150958,0.33,"0.17163","ns","Wilcoxon",0,3.47619047619048,"""sig4""^""HI""",-3.47619047619048,0.481486060122112,0
"665","KIRC","SBS44","value","ESig4","ESig3",0.308257860801997,0.46,"0.30826","ns","Wilcoxon",0.189873417721519,0,"""sig3""^""HI""",0.189873417721519,-0.337242168318426,0
"666","KIRC","Leukocyte Fraction","value","ESig4","ESig3",1.54737415997565e-05,0.00051,"1.5e-05","****","Wilcoxon",0.292330996731718,0.213374213189156,"""sig3""^""HI""",0.0789567835425617,-3.29242982390206,1
"667","KIRC","Stromal Fraction","value","ESig4","ESig3",2.56426812037634e-08,3.4e-06,"2.6e-08","****","Wilcoxon",0.532571428571429,0.399367088607595,"""sig3""^""HI""",0.133204339963834,-5.46852108295774,1
"668","KIRC","Intratumor Heterogeneity","value","ESig4","ESig3",5.95621260103037e-07,3.9e-05,"6.0e-07","****","Wilcoxon",0.125142857142857,0.0408860759493671,"""sig3""^""HI""",0.0842567811934901,-4.4089353929735,1
"669","KIRC","Proliferation","value","ESig4","ESig3",0.817084964627045,0.86,"0.81708","ns","Wilcoxon",-1.14096794871795,-1.10431904761905,"""sig4""^""HI""",-0.0366489010989011,0.0655015487564323,0
"670","KIRC","Wound Healing","value","ESig4","ESig3",0.795023842538714,0.85,"0.79502","ns","Wilcoxon",-0.233916666666667,-0.218380952380952,"""sig4""^""HI""",-0.0155357142857143,0.0705810742857073,0
"671","KIRC","Macrophage Regulation","value","ESig4","ESig3",0.00626371683978138,0.042,"0.00626","**","Wilcoxon",0.771824358974359,0.592077380952381,"""sig3""^""HI""",0.179746978021978,-1.3767507096021,1
"672","KIRC","Lymphocyte Infiltration Signature Score","value","ESig4","ESig3",0.00121019663901183,0.015,"0.00121","**","Wilcoxon",0.805058974358974,0.435677380952381,"""sig3""^""HI""",0.369381593406593,-1.82390874094432,1
"673","KIRC","IFN-gamma Response","value","ESig4","ESig3",0.0566921589546976,0.17,"0.05669","ns","Wilcoxon",0.295735897435897,0.172307142857143,"""sig3""^""HI""",0.123428754578755,-0.769551078621726,0
"674","KIRC","TGF-beta Response","value","ESig4","ESig3",0.00125354817684228,0.015,"0.00125","**","Wilcoxon",0.191869230769231,0.0510904761904762,"""sig3""^""HI""",0.140778754578755,-1.82390874094432,1
"675","KIRC","SNV Neoantigens","value","ESig4","ESig3",0.879971225197611,0.91,"0.87997","ns","Wilcoxon",23.8076923076923,27.1071428571429,"""sig4""^""HI""",-3.29945054945055,0.0409586076789064,0
"676","KIRC","Indel Neoantigens","value","ESig4","ESig3",0.0378991958735106,0.13,"0.03790","*","Wilcoxon",56.5897435897436,85.3658536585366,"""sig4""^""HI""",-28.776110068793,0.886056647693163,0
"677","KIRC","Silent Mutation Rate","value","ESig4","ESig3",0.542298806214478,0.65,"0.54230","ns","Wilcoxon",0.393202795522785,0.477642066832143,"""sig4""^""HI""",-0.0844392713093581,0.187086643357144,0
"678","KIRC","Nonsilent Mutation Rate","value","ESig4","ESig3",0.895644050035159,0.92,"0.89564","ns","Wilcoxon",1.40253499548608,1.63119515906667,"""sig4""^""HI""",-0.228660163580591,0.0362121726544447,0
"679","KIRC","Number of Segments","value","ESig4","ESig3",0.514298467848866,0.64,"0.51430","ns","Wilcoxon",78.2692307692308,77.1547619047619,"""sig3""^""HI""",1.11446886446888,-0.193820026016113,0
"680","KIRC","Fraction Altered","value","ESig4","ESig3",0.028480398195705,0.12,"0.02848","*","Wilcoxon",0.233701106234017,0.316156746125479,"""sig4""^""HI""",-0.0824556398914629,0.920818753952375,0
"681","KIRC","Aneuploidy Score","value","ESig4","ESig3",0.00740757469503332,0.042,"0.00741","**","Wilcoxon",5.53246753246753,7.68674698795181,"""sig4""^""HI""",-2.15427945548427,1.3767507096021,1
"682","KIRC","Homologous Recombination Defects","value","ESig4","ESig3",0.775293896301948,0.85,"0.77529","ns","Wilcoxon",5.98701298701299,6.72289156626506,"""sig4""^""HI""",-0.735878579252073,0.0705810742857073,0
"683","KIRC","BCR Evenness","value","ESig4","ESig3",0.099113921008074,0.24,"0.09911","ns","Wilcoxon",0.868712777118739,0.834864874359266,"""sig3""^""HI""",0.0338479027594732,-0.619788758288394,0
"684","KIRC","BCR Shannon","value","ESig4","ESig3",0.117701470178606,0.25,"0.11770","ns","Wilcoxon",1.79720750243075,1.29411038122312,"""sig3""^""HI""",0.503097121207623,-0.602059991327962,0
"685","KIRC","BCR Richness","value","ESig4","ESig3",0.185441488505482,0.35,"0.18544","ns","Wilcoxon",27.775,13.9166666666667,"""sig3""^""HI""",13.8583333333333,-0.455931955649724,0
"686","KIRC","TCR Shannon","value","ESig4","ESig3",0.0115264918279562,0.06,"0.01153","*","Wilcoxon",3.43168092268635,3.02966722251595,"""sig3""^""HI""",0.402013700170399,-1.22184874961636,0
"687","KIRC","TCR Richness","value","ESig4","ESig3",0.0318344152097336,0.12,"0.03183","*","Wilcoxon",52.9733333333333,38.4523809523809,"""sig3""^""HI""",14.5209523809524,-0.920818753952375,0
"688","KIRC","TCR Evenness","value","ESig4","ESig3",0.830308132222314,0.87,"0.83031","ns","Wilcoxon",0.946515707370227,0.943845443646779,"""sig3""^""HI""",0.0026702637234477,-0.0604807473813815,0
"689","KIRC","CTA Score","value","ESig4","ESig3",0.109812257197045,0.25,"0.10981","ns","Wilcoxon",1.67454969601966,1.55992116938018,"""sig3""^""HI""",0.114628526639484,-0.602059991327962,0
"690","KIRC","B Cells Memory","value","ESig4","ESig3",0.238424524312925,0.4,"0.23842","ns","Wilcoxon",0.00355897784679743,0.00713945380679478,"""sig4""^""HI""",-0.00358047595999735,0.397940008672038,0
"691","KIRC","B Cells Naive","value","ESig4","ESig3",0.00799542658151299,0.044,"0.00800","**","Wilcoxon",0.0294518598810054,0.0179034140533,"""sig3""^""HI""",0.0115484458277054,-1.35654732351381,1
"692","KIRC","Dendritic Cells Activated","value","ESig4","ESig3",0.196997191900989,0.35,"0.19700","ns","Wilcoxon",0.00304033420416776,0.00472374231452425,"""sig4""^""HI""",-0.00168340811035649,0.455931955649724,0
