"","group","Var1","Var2","r","adj.p","n","significant","label"
"265","BLCA","Silent Mutation Rate","Signature 3",0.22,0.0191216038185214,175,1,"BLCA 
 (n=175)"
"266","BLCA","Nonsilent Mutation Rate","Signature 3",0.26,0.00534102760029418,175,1,"BLCA 
 (n=175)"
"267","BLCA","Number of Segments","Signature 3",0,0.996493252359505,174,0,"BLCA 
 (n=174)"
"268","BLCA","Fraction Altered","Signature 3",-0.01,0.992132795706766,174,0,"BLCA 
 (n=174)"
"269","BLCA","Aneuploidy Score","Signature 3",0.05,0.769280195826728,160,0,"BLCA 
 (n=160)"
"270","BLCA","Homologous Recombination Defects","Signature 3",0.14,0.182740820651986,170,0,"BLCA 
 (n=170)"
"271","BLCA","BCR Evenness","Signature 3",0.03,0.922331022681511,92,0,"BLCA 
 (n=92)"
"272","BLCA","BCR Shannon","Signature 3",0.35,0.00687434299687865,92,1,"BLCA 
 (n=92)"
"273","BLCA","BCR Richness","Signature 3",0.22,0.0840572867641881,115,0,"BLCA 
 (n=115)"
"274","BLCA","TCR Shannon","Signature 3",0.19,0.11635131097425,132,0,"BLCA 
 (n=132)"
"275","BLCA","TCR Richness","Signature 3",0.28,0.00633299232547126,145,1,"BLCA 
 (n=145)"
"276","BLCA","TCR Evenness","Signature 3",-0.04,0.843047960325249,132,0,"BLCA 
 (n=132)"
"277","BLCA","CTA Score","Signature 3",0.06,0.726906289915782,168,0,"BLCA 
 (n=168)"
"278","BLCA","B Cells Memory","Signature 3",-0.19,0.164747534752248,108,0,"BLCA 
 (n=108)"
"279","BLCA","B Cells Naive","Signature 3",0.04,0.898907836974346,95,0,"BLCA 
 (n=95)"
"280","BLCA","Dendritic Cells Activated","Signature 3",-0.05,0.785747996134155,121,0,"BLCA 
 (n=121)"
"281","BLCA","Dendritic Cells Resting","Signature 3",-0.07,0.764422900297651,100,0,"BLCA 
 (n=100)"
"282","BLCA","Macrophages M0","Signature 3",-0.01,0.992132795706766,108,0,"BLCA 
 (n=108)"
"283","BLCA","Macrophages M1","Signature 3",0.1,0.488735283754122,143,0,"BLCA 
 (n=143)"
"284","BLCA","Macrophages M2","Signature 3",-0.05,0.746178194911178,168,0,"BLCA 
 (n=168)"
"285","BLCA","Mast Cells Activated","Signature 3",0.03,0.935855749284387,76,0,"BLCA 
 (n=76)"
"286","BLCA","Mast Cells Resting","Signature 3",-0.07,0.71465017787082,105,0,"BLCA 
 (n=105)"
"287","BLCA","Monocytes","Signature 3",0.1,0.471043071276721,148,0,"BLCA 
 (n=148)"
"288","BLCA","NK Cells Activated","Signature 3",0.08,0.609463627931863,127,0,"BLCA 
 (n=127)"
"289","BLCA","NK Cells Resting","Signature 3",0.05,0.843847169024422,90,0,"BLCA 
 (n=90)"
"290","BLCA","Plasma Cells","Signature 3",-0.13,0.266361652877654,152,0,"BLCA 
 (n=152)"
"291","BLCA","T Cells CD4 Memory Activated","Signature 3",0.09,0.769280195826728,51,0,"BLCA 
 (n=51)"
"292","BLCA","T Cells CD4 Memory Resting","Signature 3",0.06,0.819601374853729,86,0,"BLCA 
 (n=86)"
"293","BLCA","T Cells CD4 Naive","Signature 3",-0.03,0.958132517767825,54,0,"BLCA 
 (n=54)"
"294","BLCA","T Cells CD8","Signature 3",0.12,0.270591796978548,169,0,"BLCA 
 (n=169)"
"295","BLCA","T Cells Follicular Helper","Signature 3",-0.04,0.829937356037806,163,0,"BLCA 
 (n=163)"
"296","BLCA","T Cells gamma delta","Signature 3",0,0.597854648388399,9,0,"BLCA 
 (n=9)"
"297","BLCA","T Cells Regulatory Tregs","Signature 3",-0.02,0.958132517767825,126,0,"BLCA 
 (n=126)"
"298","BLCA","Lymphocytes","Signature 3",0.08,0.569861224358445,169,0,"BLCA 
 (n=169)"
"299","BLCA","Neutrophils...60","Signature 3",0.06,0.829937356037806,77,0,"BLCA 
 (n=77)"
"300","BLCA","Eosinophils...61","Signature 3",0,0.575435934630022,15,0,"BLCA 
 (n=15)"
"301","BLCA","Mast Cells","Signature 3",-0.04,0.827965378303671,167,0,"BLCA 
 (n=167)"
"302","BLCA","Dendritic Cells","Signature 3",-0.07,0.680389081532569,155,0,"BLCA 
 (n=155)"
"303","BLCA","Macrophages","Signature 3",0.01,0.977773766699026,169,0,"BLCA 
 (n=169)"
"304","BLCA","ADORA2A","Signature 3",0.31,0.000504485729179599,173,1,"BLCA 
 (n=173)"
"305","BLCA","ARG1","Signature 3",-0.23,0.0997684993510862,99,0,"BLCA 
 (n=99)"
"306","BLCA","BTLA","Signature 3",0.22,0.0270496266852008,165,1,"BLCA 
 (n=165)"
"307","BLCA","BTN3A1","Signature 3",0.29,0.00127007313097312,173,1,"BLCA 
 (n=173)"
"308","BLCA","BTN3A2","Signature 3",0.15,0.150302264841588,173,0,"BLCA 
 (n=173)"
"309","BLCA","C10orf54","Signature 3",0.22,0.0265715409157404,173,1,"BLCA 
 (n=173)"
"310","BLCA","CCL5","Signature 3",0.36,5.07252221191539e-05,173,1,"BLCA 
 (n=173)"
"311","BLCA","CD274","Signature 3",0.23,0.0156026650002005,173,1,"BLCA 
 (n=173)"
"312","BLCA","CD276","Signature 3",0.06,0.71465017787082,173,0,"BLCA 
 (n=173)"
"313","BLCA","CD27","Signature 3",0.29,0.00117309044206328,173,1,"BLCA 
 (n=173)"
"314","BLCA","CD28","Signature 3",0.26,0.00531433733824213,173,1,"BLCA 
 (n=173)"
"315","BLCA","CD40","Signature 3",0.04,0.842073732882531,173,0,"BLCA 
 (n=173)"
"316","BLCA","CD40LG","Signature 3",0.26,0.00931422307349605,159,1,"BLCA 
 (n=159)"
"317","BLCA","CD70","Signature 3",0.14,0.229765877541096,162,0,"BLCA 
 (n=162)"
"318","BLCA","CD80","Signature 3",0.25,0.00997843651705512,165,1,"BLCA 
 (n=165)"
"319","BLCA","CTLA4","Signature 3",0.29,0.00123707925057049,172,1,"BLCA 
 (n=172)"
"320","BLCA","CX3CL1","Signature 3",0.08,0.549035708190167,173,0,"BLCA 
 (n=173)"
"321","BLCA","CXCL10","Signature 3",0.31,0.000544853139275958,173,1,"BLCA 
 (n=173)"
"322","BLCA","CXCL9","Signature 3",0.32,0.000366295785246898,173,1,"BLCA 
 (n=173)"
"323","BLCA","EDNRB","Signature 3",0,0.992132795706766,173,0,"BLCA 
 (n=173)"
"324","BLCA","ENTPD1","Signature 3",0.18,0.0841149961003454,173,0,"BLCA 
 (n=173)"
"325","BLCA","GZMA","Signature 3",0.29,0.00128520101143545,173,1,"BLCA 
 (n=173)"
"326","BLCA","HAVCR2","Signature 3",0.32,0.000366295785246898,173,1,"BLCA 
 (n=173)"
"327","BLCA","HLA.A","Signature 3",0.18,0.0813543993124511,173,0,"BLCA 
 (n=173)"
"328","BLCA","HLA.B","Signature 3",0.25,0.00733760125734931,173,1,"BLCA 
 (n=173)"
"329","BLCA","HLA.C","Signature 3",0.33,0.000287523718166856,173,1,"BLCA 
 (n=173)"
"330","BLCA","HLA.DPA1","Signature 3",0.32,0.000366295785246898,173,1,"BLCA 
 (n=173)"
"331","BLCA","HLA.DPB1","Signature 3",0.34,0.00018967040171626,173,1,"BLCA 
 (n=173)"
"332","BLCA","HLA.DQA1","Signature 3",0.35,0.000104735625917235,173,1,"BLCA 
 (n=173)"
"333","BLCA","HLA.DQA2","Signature 3",0.21,0.0295998778865544,173,1,"BLCA 
 (n=173)"
"334","BLCA","HLA.DQB1","Signature 3",0.3,0.00094788144456255,173,1,"BLCA 
 (n=173)"
"335","BLCA","HLA.DQB2","Signature 3",0.16,0.117761539247535,172,0,"BLCA 
 (n=172)"
"336","BLCA","HLA.DRA","Signature 3",0.33,0.000221356290891383,173,1,"BLCA 
 (n=173)"
"337","BLCA","HLA.DRB1","Signature 3",0.37,4.36908319421969e-05,173,1,"BLCA 
 (n=173)"
"338","BLCA","HLA.DRB5","Signature 3",0.37,4.36908319421969e-05,173,1,"BLCA 
 (n=173)"
"339","BLCA","HMGB1","Signature 3",-0.03,0.869438768508711,173,0,"BLCA 
 (n=173)"
"340","BLCA","ICAM1","Signature 3",0.31,0.000504485729179599,173,1,"BLCA 
 (n=173)"
"341","BLCA","ICOS","Signature 3",0.3,0.000982191044049629,170,1,"BLCA 
 (n=170)"
"342","BLCA","ICOSLG","Signature 3",0.24,0.0117984501567865,173,1,"BLCA 
 (n=173)"
"343","BLCA","IDO1","Signature 3",0.24,0.0104640127187835,173,1,"BLCA 
 (n=173)"
"344","BLCA","IFNA1","Signature 3",-0.06,0.830419538822605,59,0,"BLCA 
 (n=59)"
"345","BLCA","IFNA2","Signature 3",0,0.819888275362346,4,0,"BLCA 
 (n=4)"
"346","BLCA","IFNG","Signature 3",0.28,0.00461968152890614,149,1,"BLCA 
 (n=149)"
"347","BLCA","IL10","Signature 3",0.17,0.103098869525215,167,0,"BLCA 
 (n=167)"
"348","BLCA","IL12A","Signature 3",0.08,0.549035708190167,166,0,"BLCA 
 (n=166)"
"349","BLCA","IL13","Signature 3",0.36,0.00449086060136187,93,1,"BLCA 
 (n=93)"
"350","BLCA","IL1A","Signature 3",0.12,0.279603771447281,172,0,"BLCA 
 (n=172)"
"351","BLCA","IL1B","Signature 3",0.23,0.0191216038185214,173,1,"BLCA 
 (n=173)"
"352","BLCA","IL2","Signature 3",-0.01,0.992132795706766,45,0,"BLCA 
 (n=45)"
"353","BLCA","IL2RA","Signature 3",0.29,0.00127007313097312,171,1,"BLCA 
 (n=171)"
"354","BLCA","IL4","Signature 3",0,0.769280195826728,22,0,"BLCA 
 (n=22)"
"355","BLCA","ITGB2","Signature 3",0.33,0.000232681397129804,173,1,"BLCA 
 (n=173)"
"356","BLCA","KIR2DL1","Signature 3",0.3,0.0600399302347176,69,0,"BLCA 
 (n=69)"
"357","BLCA","KIR2DL3","Signature 3",0.41,0.000907861015242457,91,1,"BLCA 
 (n=91)"
"358","BLCA","LAG3","Signature 3",0.3,0.00100379287670888,172,1,"BLCA 
 (n=172)"
"359","BLCA","MICA","Signature 3",0.06,0.697009960768462,173,0,"BLCA 
 (n=173)"
"360","BLCA","MICB","Signature 3",0.17,0.101352495438678,173,0,"BLCA 
 (n=173)"
"361","BLCA","PDCD1","Signature 3",0.3,0.00100379287670888,172,1,"BLCA 
 (n=172)"
"362","BLCA","PDCD1LG2","Signature 3",0.33,0.000318879037511574,172,1,"BLCA 
 (n=172)"
"363","BLCA","PRF1","Signature 3",0.32,0.000362529468942756,173,1,"BLCA 
 (n=173)"
"364","BLCA","SELP","Signature 3",0.06,0.701014113400232,172,0,"BLCA 
 (n=172)"
"365","BLCA","SLAMF7","Signature 3",0.28,0.00233504294796945,173,1,"BLCA 
 (n=173)"
"366","BLCA","TGFB1","Signature 3",-0.02,0.924247485520746,173,0,"BLCA 
 (n=173)"
"367","BLCA","TIGIT","Signature 3",0.35,7.33977468503256e-05,173,1,"BLCA 
 (n=173)"
"368","BLCA","TLR4","Signature 3",0.16,0.128438380015445,173,0,"BLCA 
 (n=173)"
"369","BLCA","TNF","Signature 3",0.29,0.00127007313097312,171,1,"BLCA 
 (n=171)"
"370","BLCA","TNFRSF14","Signature 3",0.03,0.898907836974346,173,0,"BLCA 
 (n=173)"
"371","BLCA","TNFRSF18","Signature 3",0.12,0.26956790611713,173,0,"BLCA 
 (n=173)"
"372","BLCA","TNFRSF4","Signature 3",0.28,0.00212206988281843,173,1,"BLCA 
 (n=173)"
"373","BLCA","TNFRSF9","Signature 3",0.29,0.00186092064891831,164,1,"BLCA 
 (n=164)"
"374","BLCA","TNFSF4","Signature 3",0.17,0.0924927775533251,173,0,"BLCA 
 (n=173)"
"375","BLCA","TNFSF9","Signature 3",0.07,0.627329901703632,173,0,"BLCA 
 (n=173)"
"376","BLCA","VEGFA","Signature 3",-0.06,0.669931050070839,173,0,"BLCA 
 (n=173)"
"377","BLCA","VEGFB","Signature 3",0.16,0.11635131097425,173,0,"BLCA 
 (n=173)"
"378","BLCA","VTCN1","Signature 3",0.12,0.279369712251018,171,0,"BLCA 
 (n=171)"
"379","BLCA","Leukocyte Fraction","Signature 4",-0.23,0.0150751016117244,182,1,"BLCA 
 (n=182)"
"380","BLCA","Stromal Fraction","Signature 4",-0.24,0.00931422307349605,179,1,"BLCA 
 (n=179)"
"381","BLCA","Intratumor Heterogeneity","Signature 4",-0.29,0.00135184086404252,168,1,"BLCA 
 (n=168)"
"382","BLCA","TIL Regional Fraction","Signature 4",-0.22,0.0675375964919056,126,0,"BLCA 
 (n=126)"
"383","BLCA","Proliferation","Signature 4",-0.01,0.992132795706766,175,0,"BLCA 
 (n=175)"
"384","BLCA","Wound Healing","Signature 4",0,0.992132795706766,175,0,"BLCA 
 (n=175)"
"385","BLCA","Macrophage Regulation","Signature 4",-0.18,0.0774929475943053,175,0,"BLCA 
 (n=175)"
"386","BLCA","Lymphocyte Infiltration Signature Score","Signature 4",-0.18,0.0785272026890039,175,0,"BLCA 
 (n=175)"
"387","BLCA","IFN-gamma Response","Signature 4",-0.17,0.104101876852337,175,0,"BLCA 
 (n=175)"
"388","BLCA","TGF-beta Response","Signature 4",-0.06,0.706859576407336,175,0,"BLCA 
 (n=175)"
"389","BLCA","SNV Neoantigens","Signature 4",0.06,0.708549825086625,179,0,"BLCA 
 (n=179)"
"390","BLCA","Indel Neoantigens","Signature 4",0.05,0.746150388196037,161,0,"BLCA 
 (n=161)"
"391","BLCA","Silent Mutation Rate","Signature 4",0.1,0.447537630937211,181,0,"BLCA 
 (n=181)"
"392","BLCA","Nonsilent Mutation Rate","Signature 4",0.05,0.769280195826728,181,0,"BLCA 
 (n=181)"
"393","BLCA","Number of Segments","Signature 4",0.16,0.126137165158681,180,0,"BLCA 
 (n=180)"
"394","BLCA","Fraction Altered","Signature 4",0.18,0.0675051349026284,180,0,"BLCA 
 (n=180)"
"395","BLCA","Aneuploidy Score","Signature 4",0.14,0.19610247251901,166,0,"BLCA 
 (n=166)"
"396","BLCA","Homologous Recombination Defects","Signature 4",0.04,0.819888275362346,176,0,"BLCA 
 (n=176)"
"397","BLCA","BCR Evenness","Signature 4",-0.03,0.919361261676761,93,0,"BLCA 
 (n=93)"
"398","BLCA","BCR Shannon","Signature 4",-0.26,0.0528539923174391,93,0,"BLCA 
 (n=93)"
"399","BLCA","BCR Richness","Signature 4",-0.01,0.987087561222802,118,0,"BLCA 
 (n=118)"
"400","BLCA","TCR Shannon","Signature 4",-0.13,0.346748393022042,134,0,"BLCA 
 (n=134)"
"401","BLCA","TCR Richness","Signature 4",-0.13,0.296991569108841,147,0,"BLCA 
 (n=147)"
"402","BLCA","TCR Evenness","Signature 4",0.04,0.829937356037806,134,0,"BLCA 
 (n=134)"
"403","BLCA","CTA Score","Signature 4",0.02,0.916051394341998,174,0,"BLCA 
 (n=174)"
"404","BLCA","B Cells Memory","Signature 4",0.19,0.155566720651913,113,0,"BLCA 
 (n=113)"
"405","BLCA","B Cells Naive","Signature 4",0,0.996744036112717,96,0,"BLCA 
 (n=96)"
"406","BLCA","Dendritic Cells Activated","Signature 4",-0.06,0.754107902031948,129,0,"BLCA 
 (n=129)"
"407","BLCA","Dendritic Cells Resting","Signature 4",-0.08,0.685880289663109,105,0,"BLCA 
 (n=105)"
"408","BLCA","Macrophages M0","Signature 4",-0.03,0.898907836974346,110,0,"BLCA 
 (n=110)"
"409","BLCA","Macrophages M1","Signature 4",0.01,0.992132795706766,145,0,"BLCA 
 (n=145)"
"410","BLCA","Macrophages M2","Signature 4",0.04,0.806760181684497,174,0,"BLCA 
 (n=174)"
"411","BLCA","Mast Cells Activated","Signature 4",-0.01,0.992132795706766,75,0,"BLCA 
 (n=75)"
"412","BLCA","Mast Cells Resting","Signature 4",0.09,0.597854648388399,111,0,"BLCA 
 (n=111)"
"413","BLCA","Monocytes","Signature 4",-0.01,0.987087561222802,153,0,"BLCA 
 (n=153)"
"414","BLCA","NK Cells Activated","Signature 4",0.05,0.819888275362346,132,0,"BLCA 
 (n=132)"
"415","BLCA","NK Cells Resting","Signature 4",0.12,0.54176231295502,92,0,"BLCA 
 (n=92)"
"416","BLCA","Plasma Cells","Signature 4",0.15,0.164747534752248,158,0,"BLCA 
 (n=158)"
"417","BLCA","T Cells CD4 Memory Activated","Signature 4",-0.01,0.992132795706766,50,0,"BLCA 
 (n=50)"
"418","BLCA","T Cells CD4 Memory Resting","Signature 4",-0.01,0.992132795706766,87,0,"BLCA 
 (n=87)"
"419","BLCA","T Cells CD4 Naive","Signature 4",-0.11,0.688932668900279,57,0,"BLCA 
 (n=57)"
"420","BLCA","T Cells CD8","Signature 4",-0.07,0.598395422491125,175,0,"BLCA 
 (n=175)"
"421","BLCA","T Cells Follicular Helper","Signature 4",-0.03,0.886589008477578,167,0,"BLCA 
 (n=167)"
"422","BLCA","T Cells gamma delta","Signature 4",0,0.985833664509248,9,0,"BLCA 
 (n=9)"
"423","BLCA","T Cells Regulatory Tregs","Signature 4",-0.04,0.843847169024422,127,0,"BLCA 
 (n=127)"
"424","BLCA","Lymphocytes","Signature 4",-0.02,0.953545235480785,175,0,"BLCA 
 (n=175)"
"425","BLCA","Neutrophils...60","Signature 4",-0.04,0.886589008477578,79,0,"BLCA 
 (n=79)"
"426","BLCA","Eosinophils...61","Signature 4",0,0.992132795706766,17,0,"BLCA 
 (n=17)"
"427","BLCA","Mast Cells","Signature 4",0.05,0.769280195826728,172,0,"BLCA 
 (n=172)"
"428","BLCA","Dendritic Cells","Signature 4",-0.07,0.60948265727787,163,0,"BLCA 
 (n=163)"
"429","BLCA","Macrophages","Signature 4",0.02,0.919361261676761,175,0,"BLCA 
 (n=175)"
"430","BLCA","ADORA2A","Signature 4",-0.2,0.039229369103133,179,1,"BLCA 
 (n=179)"
"431","BLCA","ARG1","Signature 4",0.28,0.0222024157406309,104,1,"BLCA 
 (n=104)"
"432","BLCA","BTLA","Signature 4",-0.15,0.164747534752248,170,0,"BLCA 
 (n=170)"
"433","BLCA","BTN3A1","Signature 4",-0.16,0.12964205023619,179,0,"BLCA 
 (n=179)"
"434","BLCA","BTN3A2","Signature 4",-0.13,0.210883823198324,179,0,"BLCA 
 (n=179)"
"435","BLCA","C10orf54","Signature 4",-0.17,0.101352495438678,179,0,"BLCA 
 (n=179)"
"436","BLCA","CCL5","Signature 4",-0.18,0.0783699307904652,179,0,"BLCA 
 (n=179)"
"437","BLCA","CD274","Signature 4",-0.14,0.182740820651986,178,0,"BLCA 
 (n=178)"
"438","BLCA","CD276","Signature 4",-0.05,0.754107902031948,179,0,"BLCA 
 (n=179)"
"439","BLCA","CD27","Signature 4",-0.15,0.16175445674481,179,0,"BLCA 
 (n=179)"
"440","BLCA","CD28","Signature 4",-0.2,0.045957465521616,178,1,"BLCA 
 (n=178)"
"441","BLCA","CD40","Signature 4",-0.08,0.566931273812809,179,0,"BLCA 
 (n=179)"
"442","BLCA","CD40LG","Signature 4",-0.25,0.0096404376127638,163,1,"BLCA 
 (n=163)"
"443","BLCA","CD70","Signature 4",-0.09,0.535896889284238,166,0,"BLCA 
 (n=166)"
"444","BLCA","CD80","Signature 4",-0.13,0.22327280638149,169,0,"BLCA 
 (n=169)"
"445","BLCA","CTLA4","Signature 4",-0.11,0.327956987363115,177,0,"BLCA 
 (n=177)"
"446","BLCA","CX3CL1","Signature 4",-0.14,0.195148131750928,179,0,"BLCA 
 (n=179)"
"447","BLCA","CXCL10","Signature 4",-0.18,0.0683865970994568,179,0,"BLCA 
 (n=179)"
"448","BLCA","CXCL9","Signature 4",-0.14,0.1669178494436,179,0,"BLCA 
 (n=179)"
"449","BLCA","EDNRB","Signature 4",-0.1,0.368116906698917,179,0,"BLCA 
 (n=179)"
"450","BLCA","ENTPD1","Signature 4",-0.18,0.0758021981516927,179,0,"BLCA 
 (n=179)"
"451","BLCA","GZMA","Signature 4",-0.12,0.270591796978548,178,0,"BLCA 
 (n=178)"
"452","BLCA","HAVCR2","Signature 4",-0.13,0.22327280638149,179,0,"BLCA 
 (n=179)"
"453","BLCA","HLA.A","Signature 4",-0.12,0.279603771447281,179,0,"BLCA 
 (n=179)"
"454","BLCA","HLA.B","Signature 4",-0.16,0.11635131097425,179,0,"BLCA 
 (n=179)"
"455","BLCA","HLA.C","Signature 4",-0.15,0.152420063777436,179,0,"BLCA 
 (n=179)"
"456","BLCA","HLA.DPA1","Signature 4",-0.15,0.16362364932341,179,0,"BLCA 
 (n=179)"
"457","BLCA","HLA.DPB1","Signature 4",-0.16,0.11635131097425,179,0,"BLCA 
 (n=179)"
"458","BLCA","HLA.DQA1","Signature 4",-0.15,0.155566720651913,179,0,"BLCA 
 (n=179)"
"459","BLCA","HLA.DQA2","Signature 4",-0.09,0.456580763095321,178,0,"BLCA 
 (n=178)"
"460","BLCA","HLA.DQB1","Signature 4",-0.13,0.237131566031634,179,0,"BLCA 
 (n=179)"
"461","BLCA","HLA.DQB2","Signature 4",-0.11,0.348693823597579,177,0,"BLCA 
 (n=177)"
"462","BLCA","HLA.DRA","Signature 4",-0.18,0.0800224958932024,179,0,"BLCA 
 (n=179)"
"463","BLCA","HLA.DRB1","Signature 4",-0.2,0.035122494055642,179,1,"BLCA 
 (n=179)"
"464","BLCA","HLA.DRB5","Signature 4",-0.21,0.0298644342669298,179,1,"BLCA 
 (n=179)"
"465","BLCA","HMGB1","Signature 4",0.01,0.985567088288827,179,0,"BLCA 
 (n=179)"
"466","BLCA","ICAM1","Signature 4",-0.21,0.0294898343568973,179,1,"BLCA 
 (n=179)"
"467","BLCA","ICOS","Signature 4",-0.16,0.143814413710767,175,0,"BLCA 
 (n=175)"
"468","BLCA","ICOSLG","Signature 4",-0.19,0.0489668520570215,179,1,"BLCA 
 (n=179)"
"469","BLCA","IDO1","Signature 4",-0.12,0.264421384268944,179,0,"BLCA 
 (n=179)"
"470","BLCA","IFNA1","Signature 4",0,0.996744036112717,64,0,"BLCA 
 (n=64)"
"471","BLCA","IFNA2","Signature 4",0,1,2,NA,"BLCA 
 (n=2)"
"472","BLCA","IFNG","Signature 4",-0.15,0.194677786214598,152,0,"BLCA 
 (n=152)"
"473","BLCA","IL10","Signature 4",-0.05,0.769280195826728,171,0,"BLCA 
 (n=171)"
"474","BLCA","IL12A","Signature 4",-0.16,0.119118980261882,173,0,"BLCA 
 (n=173)"
"475","BLCA","IL13","Signature 4",-0.28,0.0322635676673998,94,1,"BLCA 
 (n=94)"
"476","BLCA","IL1A","Signature 4",-0.09,0.502719500988158,178,0,"BLCA 
 (n=178)"
"477","BLCA","IL1B","Signature 4",-0.17,0.0944738109455004,179,0,"BLCA 
 (n=179)"
"478","BLCA","IL2","Signature 4",0.16,0.544538671748071,48,0,"BLCA 
 (n=48)"
"479","BLCA","IL2RA","Signature 4",-0.15,0.149429601387891,177,0,"BLCA 
 (n=177)"
"480","BLCA","IL4","Signature 4",0,0.248505756459505,24,0,"BLCA 
 (n=24)"
"481","BLCA","ITGB2","Signature 4",-0.17,0.0883898777954818,179,0,"BLCA 
 (n=179)"
"482","BLCA","KIR2DL1","Signature 4",-0.23,0.164747534752248,73,0,"BLCA 
 (n=73)"
"483","BLCA","KIR2DL3","Signature 4",-0.16,0.284306265191847,93,0,"BLCA 
 (n=93)"
"484","BLCA","LAG3","Signature 4",-0.15,0.164747534752248,178,0,"BLCA 
 (n=178)"
"485","BLCA","MICA","Signature 4",0.01,0.958132517767825,179,0,"BLCA 
 (n=179)"
"486","BLCA","MICB","Signature 4",-0.06,0.701732001632117,179,0,"BLCA 
 (n=179)"
"487","BLCA","PDCD1","Signature 4",-0.13,0.22327280638149,176,0,"BLCA 
 (n=176)"
"488","BLCA","PDCD1LG2","Signature 4",-0.17,0.110505127298518,178,0,"BLCA 
 (n=178)"
"489","BLCA","PRF1","Signature 4",-0.17,0.0944738109455004,179,0,"BLCA 
 (n=179)"
"490","BLCA","SELP","Signature 4",-0.08,0.537199871187219,178,0,"BLCA 
 (n=178)"
"491","BLCA","SLAMF7","Signature 4",-0.2,0.045957465521616,179,1,"BLCA 
 (n=179)"
"492","BLCA","TGFB1","Signature 4",0.04,0.829937356037806,179,0,"BLCA 
 (n=179)"
"493","BLCA","TIGIT","Signature 4",-0.19,0.0628146729731145,178,0,"BLCA 
 (n=178)"
"494","BLCA","TLR4","Signature 4",-0.21,0.0280667902098948,179,1,"BLCA 
 (n=179)"
"495","BLCA","TNF","Signature 4",-0.26,0.00589756274518403,177,1,"BLCA 
 (n=177)"
"496","BLCA","TNFRSF14","Signature 4",-0.04,0.828033088936894,179,0,"BLCA 
 (n=179)"
"497","BLCA","TNFRSF18","Signature 4",0,0.997855227798199,179,0,"BLCA 
 (n=179)"
"498","BLCA","TNFRSF4","Signature 4",-0.19,0.048297135397567,179,1,"BLCA 
 (n=179)"
"499","BLCA","TNFRSF9","Signature 4",-0.24,0.0134831717606825,166,1,"BLCA 
 (n=166)"
"500","BLCA","TNFSF4","Signature 4",-0.02,0.935855749284387,179,0,"BLCA 
 (n=179)"
"501","BLCA","TNFSF9","Signature 4",-0.05,0.764692051201249,179,0,"BLCA 
 (n=179)"
"502","BLCA","VEGFA","Signature 4",-0.03,0.886555218208543,179,0,"BLCA 
 (n=179)"
"503","BLCA","VEGFB","Signature 4",-0.09,0.472748678638743,179,0,"BLCA 
 (n=179)"
"504","BLCA","VTCN1","Signature 4",-0.09,0.506502334761751,177,0,"BLCA 
 (n=177)"
"505","BRCA","Leukocyte Fraction","Signature 1",-0.08,0.295633657270705,395,0,"BRCA 
 (n=395)"
"506","BRCA","Stromal Fraction","Signature 1",-0.26,7.13599577413299e-06,382,1,"BRCA 
 (n=382)"
"507","BRCA","Intratumor Heterogeneity","Signature 1",-0.12,0.108341439901853,338,0,"BRCA 
 (n=338)"
"508","BRCA","TIL Regional Fraction","Signature 1",-0.1,0.189760038005631,341,0,"BRCA 
 (n=341)"
"509","BRCA","Proliferation","Signature 1",-0.1,0.160612747111739,401,0,"BRCA 
 (n=401)"
"510","BRCA","Wound Healing","Signature 1",-0.14,0.02265042902464,397,1,"BRCA 
 (n=397)"
"511","BRCA","Macrophage Regulation","Signature 1",-0.02,0.766789127538433,400,0,"BRCA 
 (n=400)"
"512","BRCA","Lymphocyte Infiltration Signature Score","Signature 1",-0.02,0.800869663870617,401,0,"BRCA 
 (n=401)"
"513","BRCA","IFN-gamma Response","Signature 1",-0.02,0.837345910655006,401,0,"BRCA 
 (n=401)"
"514","BRCA","TGF-beta Response","Signature 1",-0.09,0.209075022436732,400,0,"BRCA 
 (n=400)"
"515","BRCA","SNV Neoantigens","Signature 1",-0.17,0.00395215559341009,397,1,"BRCA 
 (n=397)"
"516","BRCA","Indel Neoantigens","Signature 1",-0.01,0.909825241573518,288,0,"BRCA 
 (n=288)"
"517","BRCA","Silent Mutation Rate","Signature 1",-0.13,0.0393969649601539,402,1,"BRCA 
 (n=402)"
"518","BRCA","Nonsilent Mutation Rate","Signature 1",-0.17,0.00291564756961593,402,1,"BRCA 
 (n=402)"
"519","BRCA","Number of Segments","Signature 1",-0.23,3.90414017764495e-05,396,1,"BRCA 
 (n=396)"
"520","BRCA","Fraction Altered","Signature 1",-0.21,0.00033438345681058,396,1,"BRCA 
 (n=396)"
"521","BRCA","Aneuploidy Score","Signature 1",-0.31,2.46931946482739e-08,378,1,"BRCA 
 (n=378)"
"522","BRCA","Homologous Recombination Defects","Signature 1",-0.17,0.00398059299631642,378,1,"BRCA 
 (n=378)"
